[decompyle3] D:\sml8\companies\__pycache__\admin.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\api.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\auth.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\certs.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\compat.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\cookies.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\exceptions.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\help.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\hooks.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\models.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\packages.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\sessions.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\status_codes.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\structures.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\utils.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\_internal_utils.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\__init__.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\requests\__pycache__\__version__.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\resolvelib\__pycache__\providers.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\resolvelib\__pycache__\reporters.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\resolvelib\__pycache__\structs.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\resolvelib\__pycache__\__init__.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\resolvelib\resolvers\__pycache__\abstract.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\resolvelib\resolvers\__pycache__\criterion.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\resolvelib\resolvers\__pycache__\exceptions.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\resolvelib\resolvers\__pycache__\resolution.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\resolvelib\resolvers\__pycache__\__init__.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\abc.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\align.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\ansi.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\bar.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\box.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\cells.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\color.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\color_triplet.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\columns.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\console.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\constrain.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\containers.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\control.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\default_styles.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\diagnose.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\emoji.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\errors.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\filesize.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\file_proxy.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\highlighter.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\json.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\jupyter.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\layout.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\live.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\live_render.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\logging.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\markup.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\measure.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\padding.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\pager.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\palette.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\panel.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\pretty.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\progress.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\progress_bar.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\prompt.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\protocol.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\region.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\repr.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\rule.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\scope.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\screen.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\segment.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\spinner.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\status.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\style.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\styled.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
[decompyle3] D:\sml8\venv310\Lib\site-packages\pip\_vendor\rich\__pycache__\syntax.cpython-310.pyc: main() missing 4 required positional arguments: 'in_base', 'out_base', 'compiled_files', and 'source_files'
